Company name,Website,Headquarters,Owned by / Subsidiary of,Public stock,Number of employees
Aerojet Rocketdyne (part of L3Harris),https://rocket.com/about,United States,,,
Aeromao Inc,https://aeromao.com,Canada,,,
Aerosint,,,,,
Aerospace Valley,https://aerospace-valley.com,France,,,
Aerosport Modeling and Design,https://aerosportmodeling.com,,,,
Aerosud,https://aerosud.co.za,South Africa,,,
AES – Additive Engineering Solutions,https://additiveeng.com,United States,,,
AESUB | Scanningspray Vertriebs GmbH,https://aesub.com,Germany,,,
Afaridan Plastics,https://afaridan.com.au,Australia,,,
AFD-3D,https://afd3d.com,The United Kingdom,,,
Affentranger Bau,https://affentrangerbauag.ch,Switzerland,,,
Afinia 3D,https://afinia.com,United States,,,
AFU,https://afu-mp.com,France,,,
AG Prototypes,https://agprototypes.com,The United Kingdom,,,
AGA 3D Color Solutions,https://agacolor.com,The Netherlands,,,
AGC Ceramics,https://agcc.jp,Japan,,,
Agentdraw,https://agentdraw.co.uk,The United Kingdom,,,
AGF Machining Solutions,https://agfmachining.com,Canada,,,
Agile Manufacturing,https://agile-manufacturing.com,Canada,,,
Agile Space Industries – Agile Additive,https://agilespaceindustries.com,United States,,,
Agnikul Cosmos,https://agnikul.in,India,,,
AguaDrone LLC,https://aguadrone.com,United States,,,
Agusta Westlands,https://agustawestland.com,Italy,,,
AI Build Ltd.,https://ai-build.com,The United Kingdom,,,
AI Spacefactory,https://ai-spacefactory.wixsite.com,United States,,,
Aichi Sangyo Co.,https://aichi-sangyo.co.jp,Japan,,,
Aidro,https://aidro.it,Italy,Desktop Metal,,
"AIE (ADVANCED INDUSTRY & EDUCATION EQUIPMENT CO., LTD.)",https://aie.com.vn,Vietnam,,,
AIM Sweden AB,https://aimsweden.com,Sweden,,,
AIM3D GmbH,https://aim3d.de,Germany,,,
Aimplas,https://aimplas.es,Spain,,,
AIO Robotics,https://zeus.aiorobotics.com,United States,,,
Air Liquide,,,,,
AIR LIQUIDE Deutschland GmbH,https://industrie.airliquide.de,Germany,,,
Airbus,https://airbus.com,,,,
Aircraft Philipp,https://aircraft-philipp.com,Germany,,,
Airtech Advanced Materials Group,https://airtech.com,United States,,,
Airtech Advanced Materials UK,https://airtech-amg.co.uk,The United Kingdom,,,
Airtech Europe Sarl,https://airtech.lu,Luxemburg,,,
Airtech International Inc,,,,,
Airwolf 3D,https://airwolf3d.com,United States,,,
"Aisite Technology Development Co., Ltd.",https://m-qcc-com.translate.goog/firm/4015d65aeb89a611a495c1248b6ec0d3.html/firm/4015d65aeb89a611a495c1248b6ec0d3.html?_x_tr_sl=zh-CN&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=sc&_x_tr_hist=true,China,,,
AixPath GmbH,https://aixpath.com,Germany,,,
Aixway3D GmbH,https://aixway3d.de,Germany,,,
AIZAWA Concrete Corp.,,Japan,,,
Akaar,https://akaar.org,India,,,
Aker Solutions,https://akersolutions.com,Norway,,,
Akhani 3D,https://akhani3d.com,South Africa,,,
AKKA Technologies,,,,,
AKMEDICAL,www.ak-medical.net,China,,01789.HK,
Akribis Systems Pte Ltd,https://akribis-sys.com,Singapore,,,
AKRO-PLASTIC GmbH,https://akro-plastic.com,Germany,,,
Al Seer Marine – ASM Yachts,https://alseermarine.ae,United Arab Emirates,,,
Alaska 3D Printing,https://alaska3dprint.com,United States,,,
Alba Orbital,https://albaorbital.com,The United Kingdom,,,
Albéa,https://albea-group.com,France,,,
Alchemy Industrial,https://alchemyindustrial.com,United States,,,
Alchimies SAS,https://alchimies.eu,France,,,
Alcoa,https://alcoa.com,United States,,,
ALD Vacuum Technologies GmbH,https://ald-vt.de,Germany,,,
Aldermove Ltd.,https://aldermove.com/index.html,The United Kingdom,,,
Alfa Chemistry Materials,https://materials.alfachemic.com,United States,,,
Alfatest,https://alfatestlab.com,Italy,,,
Alfex Additive,https://alfexadditive.com.au,Australia,,,
Alfred Wegener Institute,https://awi.de,Germany,,,
ALGIX 3D,https://algix3d.com,United States,,,
Algona,https://algona.de,Germany,,,
Alien Milling Technologies,https://alienmilling.com,United States,,,
Alkimat,https://en.alkimat.com.br,Brazil,,,
All 3D Labs,https://all3dlabs.com,The United Kingdom,,,
All About 3D Printing,https://3dprintingpricecheck.com,United States,,,
Allegheny Educational Syste,https://alleghenyedusys.com,United States,,,
Allevi,,United States,,,
Alliance-MIM,https://alliance-mim.com/fr/#3,France,,,
Alloy Additive,https://alloyadditive.com,Turkey,,,
Alloy Enterprises,https://alloyenterprises.co,United States,,,
Alloy Wire International – AWI,https://alloywire.com,The United Kingdom,,,
Alloyed,https://alloyed.com,The United Kingdom,,,
Alloys,https://alloys.com.au,Australia,,,
Allprototype,https://allprototype.com,Canada,,,
Allstar Plastics,https://allstarplastics.com.au,Australia,,,
Almatis,https://almatis.com,Germany,,,
Aloiys GmbH,,Germany,,,
Alpacka Group,https://goalpacka.com,United States,,,
alpaplastic s.r.l.,https://alpaplastic.com,Italy,,,
Alpha Additive,https://alphaadditive.com,United States,,,
Alpha Additive Manufacturing Technologies,https://alphaamt.com,United States,,,
Alpha Laser,,Germany,,,
Alpha Powders,https://alphapowders.eu,Poland,,,
ALPHA POWDERS Sp. z o.o.,,,,,
Alpha Precision Group,,,,,
alphacam GmbH,https://alphacam.de,Germany,,,
Alphalaser,https://alphalaser.com,United States,,,
AlphaStar,https://alphastarcorp.com,United States,,,
Alquist,https://alquist3d.com,United States,,,
ALSO,https://also.com,Switzerland,,,
Alstom,https://alstom.com,France,,,
Additive Laser Technologies (ALT),https://alt-print.com/en,Ukraine,,,
Alta Motors,https://altamotors.co/#the-future-of-fast,United States,,,
Altair Engineering,https://altair.com,United States,Siemens,,
ALTANA New Technologies GmbH-Cubic Ink,,,,,
"ALTECH CO., LTD.",https://altech.co.jp,Japan,,,
Altem Technologies,https://altem.com,India,,,
ALTEN Technology USA,https://altenusa.com,United States,,,
Altium LLC,https://altium.com,United States,,,
Altius Space Machines,https://altius-space.com,United States,,,
Alumina Systems,https://alumina.systems,Germany,,,
AM 4 AM SARL,https://am-4-am.com,Luxemburg,,,
AM Craft,https://am-craft.com,Latvia,,,
AM Efficiency Nordic AB,https://amefficiency.com,Sweden,,,
AM Pioneers Deutschland GmbH,https://am-pioneers.com,Germany,,,
AM Polymers GmbH,https://am-polymers.de,Germany,,,
AM Solutions,https://amsolutions.co.kr,South Korea,,,
AM Solutions (Rösler Oberflächentechnik GmbH),https://solutions-for-am.com,Germany,,,
AM Toolbox,,,,,
AM Ventures Management GmbH,https://amventures.com,Germany,,,
AM-COE – AM Center of Excellence,https://am-coe.com,The United Kingdom,,,
AM-Flow B.V.,https://am-flow.com,The Netherlands,,,
AM-Rauch,https://am-rauch.com/home.html,Germany,,,
AM3D,https://am3d.co.uk,The United Kingdom,,,
Amace,,India,,,
Amaero Advanced Materials & Manufacturing Inc.,https://amaeroinc.com,United States,,ASX: 3DA,
Amalgam Modelmaking,https://amalgam-models.co.uk,The United Kingdom,,,
AMAREA Technology GmbH,https://amarea.de,Germany,,,
AMAZEMET Sp z o.o.,https://amazemet.com,Poland,,,
Amazon,,United States,,,
Ambitious,https://am-bitious.de,Germany,Toolcraft,,
AMBOTS,https://ambots.net,United States,,,
Ambrace,,Finland,,,
"AMC Powders Co., Ltd.",https://amcp3d.com,China,,,
AMCM (Additive Manufacturing Customized Machines),https://amcm.com,Germany,,,
Ameba – XIE Technologies,https://ameba.xieym.com,,,,
AMECOS,https://amecos.de,Germany,,,
AMendate,https://amendate.de,Germany,,,
AmeraLabs,https://ameralabs.com,Lithuania,,,
American Additive Manufacturing,https://americanadditive.com,United States,,,
American Cladding,https://americancladding.com,United States,,,
American Elements,https://americanelements.com/quote,United States,,,
American Isostatic Presses Inc,,,,,
"American Isostatic Presses, Inc.",https://aiphip.com,United States,,,
American Pearl,https://americanpearl.com,United States,,,
AMETEK GmbH-Division Creaform Deutschland,https://creaform3d.com,Germany,,,
Ametek Solartron Metrology,,,,,
AMEXCI ,https://amexci.com,Sweden,,,
AMF ANDREAS MAIER GmbH & Co. KG,https://amf.de,Germany,,,
AMfacture,https://amufacture.com,The United Kingdom,,,
AMFG (Autonomous Manufacturing Ltd.),https://amfg.ai,The United Kingdom,,,
AMfg Labs,https://amfglabs.com/,United States,,,
AMFREE,https://amfree.eu,France,,,
Amiga Engineering Pty Ltd,https://amigaeng.com.au,Australia,,,
AMiquam,https://amiquam.net/,Switzerland,,,
AMIS,https://amispro.be,Belgium,,,
AMISON Engineering,https://amisonengineering.com,India,,,
AML INNOVATION SAS,https://aml-microtec.com,France,,,
AML3D,https://aml3d.com,Australia,,ASX: AL3,
AMMA Solutions Limited,https://amma3d.co.uk,The United Kingdom,,,
Amnova Tech,,,,,
Amnovis,https://amnovis.com,Belgium,,,
Amolen,,,,,
AMP Iberia,https://ampxgroup.com,Spain,,,
Ampcera,https://ampcera.com,United States,,,
AmPd Labs,https://ampdlabs.llc,United States,,,
AMPERE Alloys,https://amperemetalpowders.com,France,,,
AmPro Innovations,https://amproinnovations.com,Australia,,,
AMR Europe,https://amreurope.com,The Netherlands,,,
AMS,https://amsls.co.nz,New Zealand,,,
AMS – Additive Manufacturing Solutions Ltd,https://additive-manufacturing.co.uk,The United Kingdom,,,
AMS 3D,https://amsprint.com,The Netherlands,,,
AMS3D,https://ams3d.co.za,South Africa,,,
amsight GmbH,https://amsight.de,Germany,,,
AMSIS GmbH,https://amsis.de,Germany,,,
"AMSKY Technology Co., Ltd.",https://amsky.com/en/index.html,China,,SHE: 300521,
AMSYSTEMS,https://amsystemscenter.com,The Netherlands,,,
AMSYSTEMS B.V.,https://amsystems.nl,The Netherlands,,,
AMT (SPETSVIA),https://specavia.pro,Russia,,,
AMT METAL,https://amt-metal.com,Israel,,,
Amtech Rapid Prototyping,https://amtech-rp.com,The United Kingdom,,,
AMUG,https://amug.com,United States,,,
AN-Cadsolutions,https://an-cadsolutions.fi,Finland,,,
Anatomiz 3D Medtech Private Limited,https://anatomiz3d.com,India,,,
Anduril Industries,https://anduril.com,United States,,,
Angelelli Automobili,https://angelelliautomobili.com,Italy,,,
Angus 3D Solutions,https://angus3dsolutions.co.uk,The United Kingdom,,,
"Anhui Hart 3D Technology Co., Ltd. (HIT 3D Additive)",http://www.hit3d.com/,China,,,
"Anhui Minggu Laser Intelligent Equipment Technology Co., Ltd.",http://minggulaser.com/default.aspx?pageid=1,China,,,
"Anhui Tuobao Additive Manufacturing Technology Co., Ltd.",,China,,,
ANiMA,https://anima.eu,Greece,,,
Anisoprint 3D Printing Technology Limited Company,https://anisoprint.com,Singapore,,,
Aniwaa,https://aniwaa.com,Singapore,,,
AnkerMake,https://ankermake.com,China,,,
Ansa Tech,https://ansamarmitte.it,Italy,,,
"Anshi Asia Pacific Technology Co., Ltd.",,China,PERA Global,,
Ansys,https://www.ansys.com/,United States,,,
Antisel,https://antisel.gr,Greece,,,
Anton Paar Germany GmbH,https://anton-paar.com,Germany,,,
Antonius Köster GmbH & Co. KG,https://innovative-cad-cam-solutions.de,Germany,,,
Anubis3d,https://anubis3d.com,Canada,,,
AnyShape,https://any-shape.com,Belgium,,,
AON,https://aoninni.com,South Korea,,,
AON (Korea),,,,,
AON3D,www.aon3d.com,Canada,,,
AP&C,https://advancedpowders.com,Canada,,,
Aperam Alloys Imphy SA,https://aperam.com,France,,,
Apis Cor,https://apis-cor.com,United States,,,
Apium Additive Technologies,https://apiumtec.com,Germany,,,
Applied Materials,https://appliedmaterials.com,United States,,,
Applied Rapid Technologies (ART),https://artcorp.com,United States,Obsidian Solutions Group – OGS,,
"Applied Rigaku Technologies, Inc",https://rigakuedxrf.com,,,,
Applied Technical Services,,,,,
Applus+ IDIADA,https://applusidiada.com,Spain,,,
Apppex,https://apppex.com,Germany,,,
APS – Automatisierte Produktions Systeme GmbH,https://aps-robotics.at,Austria,,,
APS Technology,https://aps-tech.com,United States,,,
APT Mold Manufacturing Co.,https://www.apt-mold.com,China,,,
Aptera Motors,https://aptera.us,United States,,,
APWORKS,https://apworks.deen/who-we-are/profile,Germany,,,
Aquafil,https://aquafil.com,Italy,,,
Araknia,https://araknia.org,Italy,,,
Aran,https://www.aran-rd.com,Israel,,,
ARBURG GmbH + Co KG,https://arburg.com,Germany,,,
ARC Group,https://arcw.com/,United States,,,
ARC Solutions GmbH,https://arcsolutions.de,Germany,,,
Arca Somni,,,,,
Arcam,,Sweden,Colibrium Additive,,
ArcelorMittal Powders,https://powders.arcelormittal.com,Spain,,,
ARCH Additive,,United States,,,
Archematerial,https://archematerial.com,United States,,,
ArchiMED,https://archimed3d.com,Italy,,,
Arconic,https://arconic.com,Australia,,NYSE: ARNC,
Areion3D,https://areion3d.com,United States,,,
"Arencibia, Inc.",https://arencibia.com,United States,,,
Arete Laboratories,,,,,
Arevo,https://arevolabs.com,United States,Stratasys,,
Arevo Labs,,United States,,,
Arfona LLC,https://arfona.com,United States,,,
Argen,https://argen.com,United States,,,
"ARGYLE MATERIALS, Inc.",https://argylematerials.com,United States,,,
Aria Group,https://aria-group.com,United States,,,
Arianeplast,https://arianeplast.com,France,,,
Arianespace,https://www.arianespace.com,France,,,
Aristo Cast,https://aristo-cast.com,United States,,,
Aristo-Cast,,Germany,,,
ARK Infosolutions Pvt. Ltd.,https://www.arkinfo.in/,India,,,
Arkema,https://arkema.com,France,,,
Armadillo Additive,https://armadilloadditive.com,United States,,,
Armor Bionics,https://armorbionics.com,Uruguay,,,
Armstrong RM,https://armstrongmold.com,United States,,,
ArpTech,https://www.arptech.com.au/,Australia,,,
Arris Composites,https://arriscomposites.com,United States,,,
Arrival 3D,https://arrival3d.com,United States,,,
ARRK Europe,https://arrk.com,The United Kingdom,,,
ARRK North America,https://arrk.com,United States,,,
Arsenal,https://arsenal.it,Italy,,,
ART – Applied Rapid Technologies,https://artcorp.com,United States,,,
Artec 3D,https://artec3d.com,Luxemburg,,,
Artedas Italia Srl,https://artedas.it,Italy,,,
Artillery,https://artillery3d.com/en-eu,China,,,
Artscan3d,https://artscan3d.co.uk,The United Kingdom,,,
Artsupport,https://artsupport.ch,Switzerland,,,
ArtSystems Limited,https://artsystems.co.uk,The United Kingdom,,,
ArtWay Systems GmbH,https://artway.de,Germany,,,
Asahi Kasei Corporation,https://asahi-kasei-plastics.com/en/products/cnf,Japan,,,
Asahi Kasei Plastics North America – APNA,https://akplastics.com/3dp,United States,,,
Asahi Kasei Plastics North America Inc,,,,,
Ascent Aerospace,https://ascentaerospace.com,United States,,,
Asgaard Metals A/S,https://asgaardmetals.com,Denmark,,,
"Ashland Foundry and Machine Works, LLC",https://ashlandfoundrymachineworks.com,United States,,,
Asiga,https://asiga.com,Australia,,,
ASM GmbH,https://asm-gmbh.eu,Germany,,,
ASPECT,,Japan,,,
"Aspect, Inc.",https://aspect.jpn.com,Japan,,,
Assembrix,https://assembrix.com,Israel,,,
Association for Robots in Architecture,https://robotsinarchitecture.org,Austria,,,
Association FRANCE ADDITIVE,https://franceadditive.tech,Germany,,,
assonic Dorstener Siebtechnik GmbH,https://assonic.de,Germany,,,
Astra Space,https://astra.com,United States,,,
Astro Alloys,https://astroalloys.com,United States,,,
ASTRO Mechanical Testing Lab,https://astrotestlab.com,United States,,,
Astrobotic,https://astrobotic.com,United States,,,
Astroport Space Technologies,https://explorationarchitecture.com/astroport,United States,,,
AT 3D-SQUARED,https://3d-squared.com,The United Kingdom,,,
ATA 3D Tools,https://3dtools.cl,Chile,,,
Atanor,https://atanor-tech.odoo.com,Italy,,,
Athena 3D Manufacturing,https://athena3dmfg.com,,,,
ATI,,,,,
ATI Specialty Materials (Allegheny Technologies Incorporated),https://atimetals.com,United States,,,
Atlant 3D Nanosystems,,Denmark,,,
Atlantic XL,https://xlg.co.uk,The United Kingdom,,,
ATM Qness GmbH,https://qatm.com,Germany,,,
ATMAT,https://atmat.pl,Poland,,,
AToa,https://atoa.com/services/3d-printing,India,,,
Atome3D.com,https://atome3d.com,France,,,
Atomic Filament,,United States,,,
Atomising Systems Ltd.,https://atomising.co.uk,The United Kingdom,,,
Atos,https://atos.net,France,,,
Atum 3D,,,,,
atum3D B.V,https://atum3d.com,The Netherlands,,,
Aubert & Duval,https://aubertduval.com,France,,,
Aurarum,https://aurarum.com.au,Australia,,,
Aurora 3D,https://aurora.com.cn/_aurora_en,China,,,
Aurora Flight Sciences (Boeing),https://aurora.aero,United States,,,
Aurora Labs,https://auroralabs3d.com,Australia,,ASX: A3D,
Aurora Quickturn,https://auroraqt.com,United States,,,
Australian Additive Engineering,https://additiveengineering.com.au,Australia,,,
Authentise,https://authentise.com,United States,,,
Auto Abode,https://autoabode.com,India,,,
Autodesk,https://www.autodesk.com,United States,,,
Automated 3D Scanning,https://a3ds.de,Germany,,,
Automatic MFG,www.automaticmfg.com,,,,
Automation Acoustics Pty Ltd.,https://automationacoustics.com,Australia,,,
Automation NEXT,https://automation-next.com,Germany,,,
Automotive Trim Developments (ATD),https://autotrimdev.com,The United Kingdom,,,
Autonomous Manufacturing – AMFG,https://rpplatform.com,The United Kingdom,,,
Autotiv Manufacturing (Autotiv MFG),https://www.autotiv.com/,United States,,,
Auxetic,https://auxetic.co,United States,,,
Avance Design,www.avancedesign.com,,,,
"Avante Technology, LLC",https://avante-technology.com,United States,,,
Aviation AM Centre,https://aviation-am.com,Germany,,,
"AVIC Maite Additive Manufacturing (Gu'an) Co., Ltd.",https://www.avimetalam.com/en/,China,"Avimetal AM Tech Co., Ltd.",,
Avid Product Development ,https://avid3dprinting.com,United States,,,
"Avimetal AM Tech Co., Ltd.",https://www.avimetalam.com/en/,China,,,
Avio Aero (part of GE Aerospace),https://avioaero.com,Italy,,,
AVS Inc,,,,,
AWE (Nuclear Security Technologies),https://www.awe.co.uk/,The United Kingdom,,,
Awen Technologies,https://www.awentechnologies.com,Spain,,,
Awexim,https://awexim.pl,Poland,,,
Axenoll,https://axenoll.com,Germany,,,
Axiom Space,https://axiomspace.com,United States,,,
Axiomatek,https://axiomatek.mx,Mexico,,,
AXIS Prototypage,https://axishello.com,France,,,
Axis Prototypes Inc.,https://axisproto.com,Canada,,,
Axive Additive,,,,,
Axjo,https://axjo.com,Sweden,,,
Axolotl Biosciences,https://axolotlbiosciences.com,Canada,,,
AXT,https://axt.com.au/segments/additive-manufacturing-3d-printing,Australia,,,
Axtra3D Inc.,https://axtra3d.com,United States,,,
AZO GmbH & Co. KG,https://azo.com,Germany,,,
Azoth 3D,https://azoth3d.com,United States,,,
Azul3D,,,,,
"Azuma Kinzoku Sangyo Co., Ltd.",https://azuma-ks.co.jp,Japan,,,
Azure Printed Homes,https://azureprintedhomes.com,United States,,,
AzureFilm d.o.o.,https://azurefilm.com,Slovenia,,,
b-jetting,https://b-jetting.com,United States,,,
B-Pet,https://bpetfilament.com,United States,,,
B2N,https://b2n.bg,Bulgaria,,,
B9Creations,https://b9c.com,United States,,,
Babcock International Group,https://babcockinternational.com,The United Kingdom,,,
Bach Resistor Ceramics GmbH,https://bachrc.de,Germany,,,
Backface,https://backface.co.uk,The United Kingdom,,,
Bahr Modultechnik GmbH,https://bahr-modultechnik.de,Germany,,,
Bahsys,,,,,
Baked 3D,https://baked3d.com,United States,,,
Baker Hughes,https://bakerhughes.com,United States,,,
